,Year,Military Expenditure GDP,Relative Military Expenditure,Military Expenditure USD,Total Armed Forces Personel,Relative Armed Forces Personel,Destination country,source_hash
4491,2010,0.505726377635838,1.05109324939576,247667357.574714,1512.0,0.627820938160468,LU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4492,2011,0.415652300827133,0.907806044792346,232152414.315602,1510.0,0.612176225670049,LU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4493,2012,0.386890697539834,0.858391159085068,214571871.297993,1510.0,0.583780189361283,LU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4494,2013,0.398983544082411,0.869307517534328,233682396.412975,1510.0,0.563241585879422,LU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4495,2014,0.408606016917149,0.903299419986688,252079423.061844,1510.0,0.542695001814973,LU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4496,2015,0.451585009192063,1.02951269732327,249528668.071421,1500.0,0.526223469566743,LU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4497,2016,0.409097655797448,0.946330193708904,235555944.6812,1500.0,0.523041731756304,LU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4498,2017,0.524903451938245,1.19955016868674,323138029.306824,2000.0,0.674695543635934,LU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4499,2018,0.52979702560685,1.18373446594305,355275426.979687,1900.0,0.622073797596831,LU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4500,2019,0.574491747151295,1.28362540462105,386251679.355128,1000.0,0.316685192750443,LU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4501,2020,0.627338362627624,1.16134925295231,405790493.559786,,,LU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4502,2021,0.626880782058484,1.25670349550947,460028382.213813,,,LU,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4503,1993,0.735295406430013,,17691507.9721057,5000.0,0.410843642769809,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4504,1994,0.838757226966531,,33900348.0435732,6000.0,0.501507447803523,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4505,1995,0.805656844387504,,43560331.058516,11300.0,0.954619258978912,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4506,1996,0.639144683331598,,38154934.5559927,12300.0,1.04830736712917,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4507,1997,0.582114908741438,,37988313.1495215,8100.0,0.693708746810867,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4508,1998,0.587847986496102,1.58744394618834,42180166.50442,8680.0,0.752223739765251,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4509,1999,0.750940828413688,1.91075050709939,56568626.3912459,9450.0,0.837782297172463,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4510,2000,0.881715011606815,2.43450221684805,69990683.3593674,8500.0,0.775792357806388,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4511,2001,1.04153876427659,3.0316035895435,86966741.0976613,10000.0,0.910572659145336,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4512,2002,1.54220827552533,4.50121654501217,147224840.18431,8700.0,0.775955026716934,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4513,2003,1.61002427493687,4.8856416772554,189144251.392141,8100.0,0.735560537994426,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4514,2004,1.59565821670758,4.7661530143282,229353322.500953,5000.0,0.453965204475007,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4515,2005,1.61062192658035,4.66751918158568,272551115.779465,5000.0,0.456849637992347,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4516,2006,1.71501863394351,5.06388121546961,367825490.444438,17000.0,1.51534464731245,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4517,2007,1.55287237052276,4.70714094677721,481492627.144147,17000.0,1.49442009907126,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4518,2008,1.62709088332802,4.46388515029161,581752272.926594,5000.0,0.434433928247155,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4519,2009,1.38226776000155,3.24851042701092,363809251.070089,5745.0,0.519522563737596,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4520,2010,1.0875152363104,2.53951800984711,259672124.197467,4600.0,0.433971680517596,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4521,2011,1.03715971289538,2.68552581504503,296834929.212511,5350.0,0.517711039825043,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4522,2012,0.902698983774144,2.44561877841956,255740342.589249,5310.0,0.510624548635786,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4523,2013,0.931786712799997,2.51530852567122,283568932.739998,5310.0,0.519979044159049,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4524,2014,0.943935283559811,2.49608062709966,295728965.265711,5310.0,0.527498465188082,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4525,2015,1.03782934795735,2.77427078798433,282688255.517356,5310.0,0.525791509308787,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4526,2016,1.45069330442935,4.01418439716312,404552452.166263,5310.0,0.528794398563591,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4527,2017,1.59482150331213,4.36725573837091,482461999.113821,6000.0,0.600210673946555,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4528,2018,2.0622774151559,5.41539016038926,709370536.926218,6900.0,0.689832370733912,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4529,2019,2.02866903259372,5.35946578787616,691894312.583968,6000.0,0.606754389868011,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4530,2020,2.25501508599227,5.22094795091828,742049469.964664,,,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4531,2021,2.28041898110783,4.76125604522853,826631977.294229,,,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4532,1992,,,,5000.0,0.406779881643326,LV,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4533,1960,2.31573157315732,,41596762.3688615,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4534,1961,2.70243362831858,,48275957.4665694,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4535,1962,2.56591337099812,,53848540.35874,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4536,1963,3.1956155143339,,74893933.1961925,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4537,1964,2.83586869495596,,69993222.0002411,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4538,1965,2.42933130699088,,63175700.376841,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4539,1966,2.67757009345794,,67938085.0471002,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4540,1967,2.61764705882353,,70348918.7805924,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4541,1968,3.00457217504899,,90900288.3120014,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4542,1969,2.39021678710395,,84972008.6394796,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4543,1970,2.31600617601647,,88924195.0878275,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4544,1971,2.62862488306829,,111288010.202061,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4545,1972,2.84391534391534,,140446991.603665,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4546,1973,3.06179775280899,,185783993.844536,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4547,1974,3.14583333333333,,241889161.214435,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4548,1975,4.60291288815609,,413326127.886805,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4549,1976,6.22043404047793,,577239433.305199,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4550,1977,6.61977491961415,,731455472.037483,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4551,1978,5.83680870353581,,772559381.952495,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4552,1979,5.63346228239845,,896353802.001985,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4553,1980,5.94007288432987,,1117955622.16605,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4554,1981,6.38459397221449,,975581462.792181,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4555,1982,6.22086827346416,,959485440.858573,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4556,1983,4.50565855036211,,628153422.9932,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4557,1984,4.01819087964117,,512454401.205829,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4558,1985,5.39043522658704,,692472049.689441,149000.0,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4559,1986,4.30445955767833,,728545632.680319,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4560,1987,4.36931479451528,,815386106.13657,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4561,1988,4.12851581775317,,917269144.795746,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4562,1989,4.39291741336162,,990555090.202011,195000.0,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4563,1990,4.14882504070243,14.5002137946913,1069720491.9962,195000.0,2.62115023599761,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4564,1991,4.14284293740367,15.8036984352774,1148445710.41342,195000.0,2.5616234649964,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4565,1992,4.29804827877283,15.1129617889459,1228526552.8756,195000.0,2.48306486096492,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4566,1993,4.65557168740476,15.8109209453953,1251786538.13271,195000.0,2.41056107601513,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4567,1994,4.49381938880623,16.2982565379826,1365250018.74448,195000.0,2.36507117348161,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4568,1995,4.34741049396921,16.0039618928464,1437898700.73909,237500.0,2.77986739271731,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4569,1996,3.94909292657436,17.6139537481846,1447128689.24308,236000.0,2.71140920783078,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4570,1997,4.19265940634305,17.7801164293231,1400949500.95045,238300.0,2.65227220036976,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4571,1998,3.4563343607373,17.0342821372022,1444959716.46388,238300.0,2.59299189262946,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4572,1999,2.42076323622306,12.1356898097542,1007810762.90081,238300.0,2.5234699649891,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4573,2000,2.68517230679106,10.9042448562099,1043423430.20629,240500.0,2.4837936338252,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4574,2001,3.72613588276971,14.5265899793714,1470317614.79253,246500.0,2.49683489458951,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4575,2002,3.49178799247956,12.4991348882276,1474874326.26173,246300.0,2.46857082377802,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4576,2003,3.49420754151271,13.3974309668487,1819230070.24998,246300.0,2.41840200675326,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4577,2004,3.24946757487646,12.266548632132,1937523821.55205,250000.0,2.40485064146024,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4578,2005,3.25799678207968,10.5128564422336,2031131380.56246,251000.0,2.36375873802029,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4579,2006,3.10979633409935,11.0609041957795,2134594876.06275,246000.0,2.26908152284149,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4580,2007,3.04695366406602,10.6525424643925,2408350249.5627,246000.0,2.22457178801676,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4581,2008,3.18350142755722,10.4111188654889,2944958472.736,246000.0,2.18317184517691,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4582,2009,3.28865184646812,10.8120335759434,3055069441.85873,245800.0,2.16345948614052,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4583,2010,3.39079610106242,10.9135285913529,3160804832.03361,245800.0,2.14751299996732,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4584,2011,3.29749523520352,9.75643194995147,3342698955.60745,245800.0,2.13113041382339,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4585,2012,3.46275007931538,9.83284827740957,3402700835.84055,245800.0,2.12883579097812,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4586,2013,3.80578290120645,11.5562153589146,4065552316.93534,245800.0,2.09927002112593,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4587,2014,3.67785635244484,11.0783072330923,4048612524.35018,245800.0,2.07812006731824,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4588,2015,3.23015334784149,10.4176215192766,3268363375.66571,245800.0,2.07340896861569,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4589,2016,3.21952644098666,10.4447830178413,3327031889.64856,245800.0,2.08371375096789,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4590,2017,3.18304123871317,10.5925412886245,3461461531.38359,246000.0,2.1031350048526,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4591,2018,3.11858755477666,10.4896483335752,3696856944.7441,245800.0,2.0754080693014,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4592,2019,3.09993597018717,10.4736105174726,3721323837.45287,246000.0,2.05121517405603,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4593,2020,4.28102888137034,11.6990271450508,4830956393.51169,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4594,2021,4.18351299275295,13.1963742225751,5378366535.20747,,,MA,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4595,1993,0.530067157581448,,0.0,13000.0,1.04588456491604,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4596,1994,0.773794067290296,,0.0,11000.0,0.878932624221146,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4597,1995,0.925965936799738,2.20345207491737,13345789.4034432,15300.0,1.22186710877492,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4598,1996,0.906693656299238,2.09419431279621,15354611.1613038,15300.0,1.20525586085203,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4599,1997,0.90277252095021,1.96485233097388,17410750.976516,14430.0,1.13565532742761,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4600,1998,0.624855228169175,1.59842961301178,10613141.6761316,14450.0,1.11565178384613,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4601,1999,0.511299142949014,1.54867256637168,5990984.99400901,14050.0,1.06975731356148,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4602,2000,0.387282499272851,1.13828448120842,5090797.96046388,12900.0,0.979024587936899,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4603,2001,0.402592316596498,1.36428317324795,5961865.82304063,11600.0,0.884490834463728,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4604,2002,0.419846587081724,1.3657340640323,6978372.20441399,10600.0,0.81357347566264,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4605,2003,0.416381264465176,1.24284015994812,8246742.536698,10300.0,0.862382217846121,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4606,2004,0.360979036536125,1.03702242152466,9378005.9531051,9000.0,0.779195143363249,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4607,2005,0.400235111834687,1.07824842587293,11960379.6945935,10000.0,0.879301764055199,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4608,2006,0.482634465593045,1.19767119489881,16449497.7572328,8000.0,0.739584113363453,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4609,2007,0.516193541658915,1.20853599754612,22718473.7930296,9000.0,0.85747604783573,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4610,2008,0.6085356171256,1.46643177205009,36845650.5003849,8000.0,0.770172749747768,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4611,2009,0.457886649076119,1.01077625570776,24906387.2686685,7733.0,0.770562960364784,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4612,2010,0.262879174562087,0.770982765067818,18335718.2702336,7733.0,0.791761502964626,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4613,2011,0.272949600366091,0.838230264589746,22966963.6924335,7750.0,0.780233022884486,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4614,2012,0.27407991661782,0.814068087742517,23870072.823951,7750.0,0.808851232950199,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4615,2013,0.281261545863777,0.866964078496093,26710522.1342994,7750.0,0.795727916496826,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4616,2014,0.289852609278291,0.868033743157139,27565559.8376303,7750.0,0.762543846271161,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4617,2015,0.297625495156331,0.932863102662251,23051814.5944779,7550.0,0.731666426008173,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4618,2016,0.340329872924391,1.12999132840567,27431006.0797226,7550.0,0.739132307620014,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4619,2017,0.319318626147296,1.04761206074389,30926160.5431569,7000.0,0.710922615057747,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4620,2018,0.326375109622501,1.05403546444329,37404689.5300252,6150.0,0.651550000370801,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4621,2019,0.355073046756129,1.13214697144243,43009328.5730738,6000.0,0.661797309132141,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4622,2020,0.374838462518668,1.05069941999318,44533780.6571032,,,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4623,2021,0.41161360906193,1.16006749299062,52293263.1819741,,,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4624,1992,,,,9000.0,0.730250971030944,MD,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4625,1961,1.50215208034433,,8482781.25037978,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4626,1962,1.53731343283582,,9179552.20313304,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4627,1963,1.46036988110964,,8956747.53800845,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4628,1964,1.45875,,9455019.78910526,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4629,1965,1.59085439229844,,10710827.9016257,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4630,1966,1.54227485541173,,11342782.9517972,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4631,1967,1.55002592016589,,12112471.7949549,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4632,1968,1.54621848739496,,13044200.3945668,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4633,1969,1.50724637681159,,13014516.1911363,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4634,1970,1.35124298315958,,12134982.778767,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4635,1971,1.31657355679702,,12755677.3589433,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4636,1972,1.4881933003844,,16129256.2488468,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4637,1973,1.52385752688172,,20346496.1180142,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4638,1974,1.67068919281309,,25882465.3567563,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4639,1975,1.63714574898785,,30189630.0720445,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4640,1976,1.88020957370803,,33040454.1545389,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4641,1977,2.30719931638539,,43959890.6701238,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4642,1978,2.41985203452528,,52181427.4002349,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4643,1979,2.92723911947572,,81891303.6324575,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4644,1980,2.76891852710931,,90402004.9366121,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4645,1981,2.97845373891001,,86482746.692035,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4646,1984,1.87315634218289,,55059872.1917297,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4647,1985,1.78005493344602,,50869844.1450621,21100.0,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4648,1986,1.551935381404,,50566283.2303279,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4649,1987,1.4290401370712,,36662411.2082229,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4650,1988,1.3471834264432,9.02622087922799,32904438.5458086,,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4651,1989,1.21086533180207,6.1554081924041,30247467.9439206,21000.0,,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4652,1990,1.23151104450381,7.23283477373473,37948124.1780416,21000.0,0.375815923213291,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4653,1991,1.29634905775571,7.90886798894993,34707087.4378868,21000.0,0.363614137525446,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4654,1992,0.769921868015948,3.84179606475183,23102633.3648969,21000.0,0.352115214781059,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4655,1993,1.12232401680386,5.4523204367881,37830790.8150602,21000.0,0.340977341730902,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
4656,1994,0.926473487088508,4.69000767808586,27580945.6743395,21000.0,0.330116323560528,MG,ae91c06b2fac22ef2ed0e9fecb2368245e17b8dc843db2d211a07d0e893e5238
